"@timestamp",message
"Mar 31, 2026 @ 09:47:20.845","Exception caught: Ocurrieron errores:
No se encontró asignatura matriculada del alumno 944196. RabbitMQ message End on: c7280de77fc8, Method: Unir.Expedientes.Application.NotaFinalGenerada.NotaFinalGeneradaCommand, End Date: 03/31/2026 07:47:20, Request: {""Plataforma"":""moodle"",""Provisional"":false,""IdCurso"":933488,""IdUsuarioPublicadorConfirmador"":50007593,""IdActa"":852161,""Notas"":[{""IdAlumno"":995761,""Convocatoria"":""Ord"",""Calificacion"":9,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:47:10Z""},{""IdAlumno"":967853,""Convocatoria"":""Ord"",""Calificacion"":-1,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":true,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:47:10Z""},{""IdAlumno"":974614,""Convocatoria"":""Ord"",""Calificacion"":9.7,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:47:10Z""},{""IdAlumno"":986930,""Convocatoria"":""Ord"",""Calificacion"":7.6,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:47:10Z""},{""IdAlumno"":993819,""Convocatoria"":""Ord"",""Calificacion"":9.6,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:47:10Z""},{""IdAlumno"":944196,""Convocatoria"":""Ord"",""Calificacion"":-1,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":true,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:47:10Z""}]}"
"Mar 31, 2026 @ 09:47:20.847","Ocurrió una Excepción del tipo: System.AggregateException
One or more errors occurred. (Ocurrieron errores:
No se encontró asignatura matriculada del alumno 944196)
   at System.Threading.Tasks.Task.Wait(Int32 millisecondsTimeout, CancellationToken cancellationToken)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.DeserializeAndProcessForSuscriberAsync(String messageKey, String messageName, String messageContent, String messageSender)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.DeserializeAndProcessForSuscriberAsync(String messageKey, String messageName, String messageContent, String messageSender)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.ProcessMessagesForSubscriberAsync(Object sender, BasicDeliverEventArgs eventArgs)
Ocurrieron errores:
No se encontró asignatura matriculada del alumno 944196
   at Unir.Expedientes.Application.Common.Behaviors.LoggingRabbitMqBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken) in /src/Application/Common/Behaviors/LoggingRabbitMqBehavior.cs:line 45
   at MediatR.Pipeline.RequestPreProcessorBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Framework.ApplicationSuperTypes.Behaviours.RequestValidationBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Framework.ApplicationSuperTypes.Behaviours.RequestPerformanceBehaviour`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Expedientes.WebUi.Subscriptions.NotaFinalGeneradaSubscriptor.HandleAsync(MessageContext`1 message) in /src/Web/Subscriptions/NotaFinalGeneradaSubscriptor.cs:line 42
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.<>c__DisplayClass24_0.<<DeserializeAndProcessForSuscriberAsync>b__5>d.MoveNext()

Ha ocurrido un error durante la Deserialización y/o Proceso del Mensaje con Key: '25cb6412-9357-47de-9de2-9edf1a96bda4', Nombre: 'NotaFinalGenerada' y Contenido: '{""Plataforma"":""moodle"",""Provisional"":false,""IdCurso"":933488,""IdUsuarioPublicadorConfirmador"":50007593,""IdActa"":852161,""Notas"":[{""IdAlumno"":995761,""Convocatoria"":""Ord"",""Calificacion"":9.0,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:47:10Z""},{""IdAlumno"":967853,""Convocatoria"":""Ord"",""Calificacion"":-1.0,""EsMatriculaHonor"":false,""NoPresentado"":true,""FechaConfirmado"":""2026-03-31T07:47:10Z""},{""IdAlumno"":974614,""Convocatoria"":""Ord"",""Calificacion"":9.7,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:47:10Z""},{""IdAlumno"":986930,""Convocatoria"":""Ord"",""Calificacion"":7.6,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:47:10Z""},{""IdAlumno"":993819,""Convocatoria"":""Ord"",""Calificacion"":9.6,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:47:10Z""},{""IdAlumno"":944196,""Convocatoria"":""Ord"",""Calificacion"":-1.0,""EsMatriculaHonor"":false,""NoPresentado"":true,""FechaConfirmado"":""2026-03-31T07:47:10Z""}]}'."
"Mar 31, 2026 @ 09:47:56.193","[639105400761940419] Error con el Servicio de Evaluaciones : https://evaluaciones.unir.net/api/v1/niveles-asociados-escalas/configuracion-escala , Method: POST , Headers: Accept: application/json
X-Api-Key: 22d4ebc6-b0a9-45a7-8872-ee00497a14f9
newrelic: eyJ2IjpbMCwxXSwiZCI6eyJ0eSI6IkFwcCIsImFjIjoiMzc0MzUyNiIsImFwIjoiNDQwMDcyMTg2IiwidHIiOiIwM2YyZWI2YjliNGUzYmQxMDVjNTIyMzI2ZGQ3Yjk0MCIsInByIjowLjAsInNhIjpmYWxzZSwidGkiOjE3NzQ5NDMyNzYwMzcsInR4IjoiMjU4MDgyZDhiNjQ2NWJlOCIsImlkIjoiODgyZmNhZDc1ODcyNDlhNSJ9fQ==
traceparent: 00-03f2eb6b9b4e3bd105c522326dd7b940-882fcad7587249a5-00
tracestate: 3743526@nr=0-0-3743526-440072186-882fcad7587249a5-258082d8b6465be8-0-0-1774943276037
 , Body: {""where"":[{""field"":""idAsignaturaOfertada"",""value"":null},{""field"":""idAsignaturaPlan"",""value"":null},{""field"":""idEstudio"",""value"":null},{""field"":""idPlanEstudio"",""value"":5992}]} , Mensaje del error: {""code"":null,""message"":""No se encontr/u00F3 ninguna Versi/u00F3n de Configuraci/u00F3n en estado Definitivo asociada a la entidad indicada ni a ninguna de las entidades a las que pertenece"",""details"":[]} , StatusCode: BadRequest"
"Mar 31, 2026 @ 09:49:30.579","[639105401705783965] Error con el Servicio de Evaluaciones : https://evaluaciones.unir.net/api/v1/niveles-asociados-escalas/configuracion-escala , Method: POST , Headers: Accept: application/json
X-Api-Key: 22d4ebc6-b0a9-45a7-8872-ee00497a14f9
newrelic: eyJ2IjpbMCwxXSwiZCI6eyJ0eSI6IkFwcCIsImFjIjoiMzc0MzUyNiIsImFwIjoiNDQwMDcyMTg2IiwidHIiOiJkM2FiOGVmMzEzYzg1Yzk2ZTVlZWMxOGY5YTM3ZjYyNiIsInByIjoxLjg4MjEzNiwic2EiOnRydWUsInRpIjoxNzc0OTQzMzcwMzUyLCJ0eCI6ImY4Zjk5YjE5Mjc1OTIzYzYiLCJpZCI6Ijg3YTUyZDY1YTc4NmM3NDYifX0=
traceparent: 00-d3ab8ef313c85c96e5eec18f9a37f626-87a52d65a786c746-01
tracestate: 3743526@nr=0-0-3743526-440072186-87a52d65a786c746-f8f99b19275923c6-1-1.882136-1774943370352
 , Body: {""where"":[{""field"":""idAsignaturaOfertada"",""value"":null},{""field"":""idAsignaturaPlan"",""value"":null},{""field"":""idEstudio"",""value"":null},{""field"":""idPlanEstudio"",""value"":5992}]} , Mensaje del error: {""code"":null,""message"":""No se encontr/u00F3 ninguna Versi/u00F3n de Configuraci/u00F3n en estado Definitivo asociada a la entidad indicada ni a ninguna de las entidades a las que pertenece"",""details"":[]} , StatusCode: BadRequest"
"Mar 31, 2026 @ 09:51:55.742","[639105403157432784] Error con el Servicio de Gestor Api : https://gestorapi.unir.net/api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Method: GET , Headers: Accept: application/json
X-Api-Key: 028f952c-acca-4c05-9ab6-73700061e51d
 , Body: api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Mensaje del error: ""No se han encontrado datos para el alumno."" , StatusCode: BadRequest"
"Mar 31, 2026 @ 09:51:55.772","[639105403157732600] Error con el Servicio de Gestor Api : https://gestorapi.unir.net/api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Method: GET , Headers: Accept: application/json
X-Api-Key: 028f952c-acca-4c05-9ab6-73700061e51d
 , Body: api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Mensaje del error: ""No se han encontrado datos para el alumno."" , StatusCode: BadRequest"
"Mar 31, 2026 @ 09:51:55.801","[639105403158022282] Error con el Servicio de Gestor Api : https://gestorapi.unir.net/api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Method: GET , Headers: Accept: application/json
X-Api-Key: 028f952c-acca-4c05-9ab6-73700061e51d
 , Body: api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Mensaje del error: ""No se han encontrado datos para el alumno."" , StatusCode: BadRequest"
"Mar 31, 2026 @ 09:52:03.422","Exception caught: Ocurrieron errores:
No se encontró asignatura matriculada del alumno 689588. RabbitMQ message End on: d06ad03eddcc, Method: Unir.Expedientes.Application.NotaFinalGenerada.NotaFinalGeneradaCommand, End Date: 03/31/2026 07:52:03, Request: {""Plataforma"":""canvas"",""Provisional"":false,""IdCurso"":821098,""IdUsuarioPublicadorConfirmador"":50013641,""IdActa"":890892,""Notas"":[{""IdAlumno"":888471,""Convocatoria"":""Ext"",""Calificacion"":8.5,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":689588,""Convocatoria"":""Ext"",""Calificacion"":9.1,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":869725,""Convocatoria"":""Ext"",""Calificacion"":9.1,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":889843,""Convocatoria"":""Ext"",""Calificacion"":9.1,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":885477,""Convocatoria"":""Ext"",""Calificacion"":-1,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":true,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":415464,""Convocatoria"":""Ext"",""Calificacion"":9.4,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":898986,""Convocatoria"":""Ext"",""Calificacion"":9.7,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":888421,""Convocatoria"":""Ext"",""Calificacion"":9.4,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:51:52Z""}]}"
"Mar 31, 2026 @ 09:52:03.424","Ocurrió una Excepción del tipo: System.AggregateException
One or more errors occurred. (Ocurrieron errores:
No se encontró asignatura matriculada del alumno 689588)
   at System.Threading.Tasks.Task.Wait(Int32 millisecondsTimeout, CancellationToken cancellationToken)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.DeserializeAndProcessForSuscriberAsync(String messageKey, String messageName, String messageContent, String messageSender)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.DeserializeAndProcessForSuscriberAsync(String messageKey, String messageName, String messageContent, String messageSender)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.ProcessMessagesForSubscriberAsync(Object sender, BasicDeliverEventArgs eventArgs)
Ocurrieron errores:
No se encontró asignatura matriculada del alumno 689588
   at Unir.Expedientes.Application.Common.Behaviors.LoggingRabbitMqBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken) in /src/Application/Common/Behaviors/LoggingRabbitMqBehavior.cs:line 45
   at MediatR.Pipeline.RequestPreProcessorBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Framework.ApplicationSuperTypes.Behaviours.RequestValidationBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Framework.ApplicationSuperTypes.Behaviours.RequestPerformanceBehaviour`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Expedientes.WebUi.Subscriptions.NotaFinalGeneradaSubscriptor.HandleAsync(MessageContext`1 message) in /src/Web/Subscriptions/NotaFinalGeneradaSubscriptor.cs:line 42
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.<>c__DisplayClass24_0.<<DeserializeAndProcessForSuscriberAsync>b__5>d.MoveNext()

Ha ocurrido un error durante la Deserialización y/o Proceso del Mensaje con Key: '233a0907-af02-48ed-aa1d-77ceb1a68abf', Nombre: 'NotaFinalGenerada' y Contenido: '{""Plataforma"":""canvas"",""Provisional"":false,""IdCurso"":821098,""IdUsuarioPublicadorConfirmador"":50013641,""IdActa"":890892,""Notas"":[{""IdAlumno"":888471,""Convocatoria"":""Ext"",""Calificacion"":8.5,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":689588,""Convocatoria"":""Ext"",""Calificacion"":9.1,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":869725,""Convocatoria"":""Ext"",""Calificacion"":9.1,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":889843,""Convocatoria"":""Ext"",""Calificacion"":9.1,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":885477,""Convocatoria"":""Ext"",""Calificacion"":-1.0,""EsMatriculaHonor"":false,""NoPresentado"":true,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":415464,""Convocatoria"":""Ext"",""Calificacion"":9.4,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":898986,""Convocatoria"":""Ext"",""Calificacion"":9.7,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:51:52Z""},{""IdAlumno"":888421,""Convocatoria"":""Ext"",""Calificacion"":9.4,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:51:52Z""}]}'."
"Mar 31, 2026 @ 09:52:35.984","[639105403559836746] Error con el Servicio de Evaluaciones : https://evaluaciones.unir.net/api/v1/niveles-asociados-escalas/configuracion-escala , Method: POST , Headers: Accept: application/json
X-Api-Key: 22d4ebc6-b0a9-45a7-8872-ee00497a14f9
newrelic: eyJ2IjpbMCwxXSwiZCI6eyJ0eSI6IkFwcCIsImFjIjoiMzc0MzUyNiIsImFwIjoiNDQwMDcyMTg2IiwidHIiOiIxYmYzZGY2MWRlY2MyY2ZjNTIxZWMzMzhmMzNjNzcwMCIsInByIjowLjAsInNhIjpmYWxzZSwidGkiOjE3NzQ5NDM1NTU4NDYsInR4IjoiODE1MDQxMjE2NjlhZjk0NiIsImlkIjoiODk3MjU4OTBkZWMyZTVlZiJ9fQ==
traceparent: 00-1bf3df61decc2cfc521ec338f33c7700-89725890dec2e5ef-00
tracestate: 3743526@nr=0-0-3743526-440072186-89725890dec2e5ef-81504121669af946-0-0-1774943555846
 , Body: {""where"":[{""field"":""idAsignaturaOfertada"",""value"":null},{""field"":""idAsignaturaPlan"",""value"":null},{""field"":""idEstudio"",""value"":null},{""field"":""idPlanEstudio"",""value"":5992}]} , Mensaje del error: {""code"":null,""message"":""No se encontr/u00F3 ninguna Versi/u00F3n de Configuraci/u00F3n en estado Definitivo asociada a la entidad indicada ni a ninguna de las entidades a las que pertenece"",""details"":[]} , StatusCode: BadRequest"
"Mar 31, 2026 @ 09:52:38.352","[639105403583489908] Error con el Servicio de Gestor Api : https://gestorapi.unir.net/api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Method: GET , Headers: Accept: application/json
X-Api-Key: 028f952c-acca-4c05-9ab6-73700061e51d
 , Body: api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Mensaje del error: ""No se han encontrado datos para el alumno."" , StatusCode: BadRequest"
"Mar 31, 2026 @ 09:52:38.395","[639105403583929655] Error con el Servicio de Gestor Api : https://gestorapi.unir.net/api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Method: GET , Headers: Accept: application/json
X-Api-Key: 028f952c-acca-4c05-9ab6-73700061e51d
 , Body: api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Mensaje del error: ""No se han encontrado datos para el alumno."" , StatusCode: BadRequest"
"Mar 31, 2026 @ 09:52:38.446","[639105403584427942] Error con el Servicio de Gestor Api : https://gestorapi.unir.net/api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Method: GET , Headers: Accept: application/json
X-Api-Key: 028f952c-acca-4c05-9ab6-73700061e51d
 , Body: api/v1/estudios/obtener-estado-curso-por-alumno/821098/689588 , Mensaje del error: ""No se han encontrado datos para el alumno."" , StatusCode: BadRequest"
"Mar 31, 2026 @ 09:52:47.895","Exception caught: Ocurrieron errores:
No se encontró asignatura matriculada del alumno 689588. RabbitMQ message End on: d647acbe5679, Method: Unir.Expedientes.Application.NotaFinalGenerada.NotaFinalGeneradaCommand, End Date: 03/31/2026 07:52:47, Request: {""Plataforma"":""canvas"",""Provisional"":false,""IdCurso"":821098,""IdUsuarioPublicadorConfirmador"":50013641,""IdActa"":890892,""Notas"":[{""IdAlumno"":888471,""Convocatoria"":""Ext"",""Calificacion"":8.5,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":689588,""Convocatoria"":""Ext"",""Calificacion"":9.1,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":869725,""Convocatoria"":""Ext"",""Calificacion"":9.1,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":889843,""Convocatoria"":""Ext"",""Calificacion"":9.1,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":885477,""Convocatoria"":""Ext"",""Calificacion"":-1,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":true,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":415464,""Convocatoria"":""Ext"",""Calificacion"":9.4,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":898986,""Convocatoria"":""Ext"",""Calificacion"":9.7,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":888421,""Convocatoria"":""Ext"",""Calificacion"":9.4,""CalificacionTexto"":null,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaPublicado"":null,""FechaConfirmado"":""2026-03-31T07:52:34Z""}]}"
"Mar 31, 2026 @ 09:52:47.896","Ocurrió una Excepción del tipo: System.AggregateException
One or more errors occurred. (Ocurrieron errores:
No se encontró asignatura matriculada del alumno 689588)
   at System.Threading.Tasks.Task.Wait(Int32 millisecondsTimeout, CancellationToken cancellationToken)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.DeserializeAndProcessForSuscriberAsync(String messageKey, String messageName, String messageContent, String messageSender)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.DeserializeAndProcessForSuscriberAsync(String messageKey, String messageName, String messageContent, String messageSender)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.ProcessMessagesForSubscriberAsync(Object sender, BasicDeliverEventArgs eventArgs)
Ocurrieron errores:
No se encontró asignatura matriculada del alumno 689588
   at Unir.Expedientes.Application.Common.Behaviors.LoggingRabbitMqBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken) in /src/Application/Common/Behaviors/LoggingRabbitMqBehavior.cs:line 45
   at MediatR.Pipeline.RequestPreProcessorBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Framework.ApplicationSuperTypes.Behaviours.RequestValidationBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Framework.ApplicationSuperTypes.Behaviours.RequestPerformanceBehaviour`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Expedientes.WebUi.Subscriptions.NotaFinalGeneradaSubscriptor.HandleAsync(MessageContext`1 message) in /src/Web/Subscriptions/NotaFinalGeneradaSubscriptor.cs:line 42
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.<>c__DisplayClass24_0.<<DeserializeAndProcessForSuscriberAsync>b__5>d.MoveNext()

Ha ocurrido un error durante la Deserialización y/o Proceso del Mensaje con Key: '6a8e8870-73ff-454b-a57b-35193af658a1', Nombre: 'NotaFinalGenerada' y Contenido: '{""Plataforma"":""canvas"",""Provisional"":false,""IdCurso"":821098,""IdUsuarioPublicadorConfirmador"":50013641,""IdActa"":890892,""Notas"":[{""IdAlumno"":888471,""Convocatoria"":""Ext"",""Calificacion"":8.5,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":689588,""Convocatoria"":""Ext"",""Calificacion"":9.1,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":869725,""Convocatoria"":""Ext"",""Calificacion"":9.1,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":889843,""Convocatoria"":""Ext"",""Calificacion"":9.1,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":885477,""Convocatoria"":""Ext"",""Calificacion"":-1.0,""EsMatriculaHonor"":false,""NoPresentado"":true,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":415464,""Convocatoria"":""Ext"",""Calificacion"":9.4,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":898986,""Convocatoria"":""Ext"",""Calificacion"":9.7,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:52:34Z""},{""IdAlumno"":888421,""Convocatoria"":""Ext"",""Calificacion"":9.4,""EsMatriculaHonor"":false,""NoPresentado"":false,""FechaConfirmado"":""2026-03-31T07:52:34Z""}]}'."
